row_index,wav_path,speaker_id,gender,nativeness,reference_raw,reference_norm,prediction_base_raw,prediction_ablated_raw,prediction_base_norm,prediction_ablated_norm,wer_base,wer_ablated,wer_delta,cer_base,cer_ablated,cer_delta,ablation_layer,error,transcript_path,reference_fixed_raw,transcript_error,reference_fixed_norm,prediction_base_norm_fixed,prediction_ablated_norm_fixed,wer_base_fixed,wer_ablated_fixed,wer_delta_fixed,cer_base_fixed,cer_ablated_fixed,cer_delta_fixed
1275,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence5/Sp9_NM_S5_3.wav,N_Sp9_M,M,native,5,5, تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا, تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,8.0,8.0,0.0,43.0,43.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S5.txt,تراهم ركعاً سجداً يبتغون فضلاً من الله و رضوانا,,تراهم ركعا سجدا يبتغون فضلا من الله و رضوانا,تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,0.2222222222222222,0.2222222222222222,0.0,0.022727272727272728,0.022727272727272728,0.0
1276,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence5/Sp9_NM_S5_5.wav,N_Sp9_M,M,native,5,5, تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا, تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,8.0,8.0,0.0,43.0,43.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S5.txt,تراهم ركعاً سجداً يبتغون فضلاً من الله و رضوانا,,تراهم ركعا سجدا يبتغون فضلا من الله و رضوانا,تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,0.2222222222222222,0.2222222222222222,0.0,0.022727272727272728,0.022727272727272728,0.0
1277,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence5/Sp9_NM_S5_2.wav,N_Sp9_M,M,native,5,5, تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا, تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,8.0,8.0,0.0,43.0,43.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S5.txt,تراهم ركعاً سجداً يبتغون فضلاً من الله و رضوانا,,تراهم ركعا سجدا يبتغون فضلا من الله و رضوانا,تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,0.2222222222222222,0.2222222222222222,0.0,0.022727272727272728,0.022727272727272728,0.0
1278,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence6/Sp9_NM_S6_3.wav,N_Sp9_M,M,native,6,6, وَعَضَ اللَّهُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ, وَعَضَ اللَّهُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ,وعض الله الذين امنوا وعملوا الصالحات,وعض الله الذين امنوا وعملوا الصالحات,6.0,6.0,0.0,36.0,36.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S6.txt,وعد الله الذين آمنوا و عملوا الصالحات,,وعد الله الذين امنوا و عملوا الصالحات,وعض الله الذين امنوا وعملوا الصالحات,وعض الله الذين امنوا وعملوا الصالحات,0.42857142857142855,0.42857142857142855,0.0,0.05405405405405406,0.05405405405405406,0.0
1279,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence6/Sp9_NM_S6_1.wav,N_Sp9_M,M,native,6,6, وَاعَذَى اللَّهُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ, وَاعَذَى اللَّهُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ,واعذي الله الذين امنوا وعملوا الصالحات,واعذي الله الذين امنوا وعملوا الصالحات,6.0,6.0,0.0,38.0,38.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S6.txt,وعد الله الذين آمنوا و عملوا الصالحات,,وعد الله الذين امنوا و عملوا الصالحات,واعذي الله الذين امنوا وعملوا الصالحات,واعذي الله الذين امنوا وعملوا الصالحات,0.42857142857142855,0.42857142857142855,0.0,0.10810810810810811,0.10810810810810811,0.0
1280,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence6/Sp9_NM_S6_4.wav,N_Sp9_M,M,native,6,6, وَعَضَ اللَّهُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ, وَعَضَ اللَّهُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ,وعض الله الذين امنوا وعملوا الصالحات,وعض الله الذين امنوا وعملوا الصالحات,6.0,6.0,0.0,36.0,36.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S6.txt,وعد الله الذين آمنوا و عملوا الصالحات,,وعد الله الذين امنوا و عملوا الصالحات,وعض الله الذين امنوا وعملوا الصالحات,وعض الله الذين امنوا وعملوا الصالحات,0.42857142857142855,0.42857142857142855,0.0,0.05405405405405406,0.05405405405405406,0.0
1281,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence6/Sp9_NM_S6_5.wav,N_Sp9_M,M,native,6,6, وعظ الله الذين آمنوا وعملوا الصالحات, وعظ الله الذين آمنوا وعملوا الصالحات,وعظ الله الذين امنوا وعملوا الصالحات,وعظ الله الذين امنوا وعملوا الصالحات,6.0,6.0,0.0,36.0,36.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S6.txt,وعد الله الذين آمنوا و عملوا الصالحات,,وعد الله الذين امنوا و عملوا الصالحات,وعظ الله الذين امنوا وعملوا الصالحات,وعظ الله الذين امنوا وعملوا الصالحات,0.42857142857142855,0.42857142857142855,0.0,0.05405405405405406,0.05405405405405406,0.0
1282,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence6/Sp9_NM_S6_2.wav,N_Sp9_M,M,native,6,6, وعد الله الذين آمنوا وعملوا الصالحات, وعد الله الذين آمنوا وعملوا الصالحات,وعد الله الذين امنوا وعملوا الصالحات,وعد الله الذين امنوا وعملوا الصالحات,6.0,6.0,0.0,36.0,36.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S6.txt,وعد الله الذين آمنوا و عملوا الصالحات,,وعد الله الذين امنوا و عملوا الصالحات,وعد الله الذين امنوا وعملوا الصالحات,وعد الله الذين امنوا وعملوا الصالحات,0.2857142857142857,0.2857142857142857,0.0,0.02702702702702703,0.02702702702702703,0.0
1283,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence10/Sp9_NM_S10_3.wav,N_Sp9_M,M,native,10,10, سبحان الله وبحمده سبحان الله العظيم, سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,6.0,6.0,0.0,17.5,17.5,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S10.txt,سبحان الله و بحمده سبحان الله العظيم,,سبحان الله و بحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,0.2857142857142857,0.2857142857142857,0.0,0.027777777777777776,0.027777777777777776,0.0
1284,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence10/Sp9_NM_S10_5.wav,N_Sp9_M,M,native,10,10, سبحان الله وبحمده سبحان الله العظيم, سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,6.0,6.0,0.0,17.5,17.5,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S10.txt,سبحان الله و بحمده سبحان الله العظيم,,سبحان الله و بحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,0.2857142857142857,0.2857142857142857,0.0,0.027777777777777776,0.027777777777777776,0.0
1285,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence10/Sp9_NM_S10_2.wav,N_Sp9_M,M,native,10,10, سبحان الله وبحمده سبحان الله العظيم, سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,6.0,6.0,0.0,17.5,17.5,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S10.txt,سبحان الله و بحمده سبحان الله العظيم,,سبحان الله و بحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,0.2857142857142857,0.2857142857142857,0.0,0.027777777777777776,0.027777777777777776,0.0
1286,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence10/Sp9_NM_S10_4.wav,N_Sp9_M,M,native,10,10, سبحان الله وبحمده سبحان الله العظيم, سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,6.0,6.0,0.0,17.5,17.5,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S10.txt,سبحان الله و بحمده سبحان الله العظيم,,سبحان الله و بحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,0.2857142857142857,0.2857142857142857,0.0,0.027777777777777776,0.027777777777777776,0.0
1287,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence10/Sp9_NM_S10_1.wav,N_Sp9_M,M,native,10,10, سبحان الله وبحمده سبحان الله العظيم, سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,6.0,6.0,0.0,17.5,17.5,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S10.txt,سبحان الله و بحمده سبحان الله العظيم,,سبحان الله و بحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,0.2857142857142857,0.2857142857142857,0.0,0.027777777777777776,0.027777777777777776,0.0
1288,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence1/Sp9_NM_S1_6.wav,N_Sp9_M,M,native,1,1, الحمد لله رب العالمين الرحمن الرحيم, الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,6.0,6.0,0.0,35.0,35.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S1.txt,الحمدُ للهِ ربِّ العالمين الرحمن الرحيم,,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,0.0,0.0,0.0,0.0,0.0,0.0
1289,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence1/Sp9_NM_S1_5.wav,N_Sp9_M,M,native,1,1, الحمد لله رب العالمين الرحمن الرحيم, الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,6.0,6.0,0.0,35.0,35.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S1.txt,الحمدُ للهِ ربِّ العالمين الرحمن الرحيم,,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,0.0,0.0,0.0,0.0,0.0,0.0
1290,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence1/Sp9_NM_S1_4.wav,N_Sp9_M,M,native,1,1, الحمد لله رب العالمين الرحمن الرحيم, الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,6.0,6.0,0.0,35.0,35.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S1.txt,الحمدُ للهِ ربِّ العالمين الرحمن الرحيم,,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,0.0,0.0,0.0,0.0,0.0,0.0
1291,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence1/Sp9_NM_S1_2.wav,N_Sp9_M,M,native,1,1, الحمد لله رب العالمين الرحمن الرحيم, الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,6.0,6.0,0.0,35.0,35.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S1.txt,الحمدُ للهِ ربِّ العالمين الرحمن الرحيم,,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,0.0,0.0,0.0,0.0,0.0,0.0
1292,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence1/Sp9_NM_S1_1.wav,N_Sp9_M,M,native,1,1, الحمد لله رب العالمين الرحمن الرحيم, الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,6.0,6.0,0.0,35.0,35.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S1.txt,الحمدُ للهِ ربِّ العالمين الرحمن الرحيم,,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,0.0,0.0,0.0,0.0,0.0,0.0
1293,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence1/Sp9_NM_S1_8.wav,N_Sp9_M,M,native,1,1, الحمد لله رب العالمين الرحمن الرحيم, الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,6.0,6.0,0.0,35.0,35.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S1.txt,الحمدُ للهِ ربِّ العالمين الرحمن الرحيم,,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,0.0,0.0,0.0,0.0,0.0,0.0
1294,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence1/Sp9_NM_S1_3.wav,N_Sp9_M,M,native,1,1, الحمد لله رب العالمين الرحمن الرحيم, الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,6.0,6.0,0.0,35.0,35.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/transcript/Sp9_NM_S1.txt,الحمدُ للهِ ربِّ العالمين الرحمن الرحيم,,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,0.0,0.0,0.0,0.0,0.0,0.0
